feature,importance
cat__Shares outstanding_72.021.491,2.4351414e-06
cat__contract_commodity_Electronics and Other Components,2.3938646e-06
num__fin_flag_long_term_gearing_high,2.3799998e-06
"cat__supplier_sector_Leather, Stone, Clay & Glass products",2.3440894e-06
num__fin_flag_very_low_solvency,2.2326544e-06
cat__fin_moodys_company_name_Dansk Traeemballage A/S,2.1962476e-06
num__fin_flag_negative_roe,2.183412e-06
cat__Country_Finland,2.1615963e-06
cat__fin_moodys_company_name_Excella GmbH & Co. KG,1.8740144e-06
cat__contract_currency_code_CNY,1.7742844e-06
cat__contract_commodity_Biologics - E.Coli,1.6419089e-06
cat__contract_commodity_Prefilled Plastic Components,1.5213104e-06
cat__nn_contract_type_Master Service Agreement,1.4300019e-06
cat__contract_commodity_Law Firms,1.3722575e-06
cat__contract_currency_code_SEK,1.3076951e-06
cat__team_Drug Substance Outsourcing API,1.1808828e-06
cat__contract_commodity_Other Drug Substance Manufacturing Services,1.1718433e-06
num__fin_flag_severe_liquidity_stress,1.0739403e-06
cat__incoterms_CIP Carriage and insurance paid,9.944041e-07
num__fin_flag_debt_asset_high,9.672209e-07
cat__fin_moodys_company_name_SwissCo CDMO Operations GmbH,7.029767e-07
cat__team_Drug Substance Outsourcing ET,4.4531814e-07
cat__fin_moodys_company_name_SPX Flow Technology Danmark A/S,3.9508734e-07
cat__notes_Development-only injected positive label for Bioprocessing & Raw Materials.,3.6406223e-07
cat__department_Bioprocessing and Excipients,1.256006e-07
cat__expiry_pressure_bucket_within_1y,1.230576e-07
cat__contract_currency_code_CHF,9.332728e-08
cat__nn_contract_type_Outsourcing Agreement,4.6032863e-08
cat__Code_USA,3.3669423e-08
cat__contract_commodity_Management Consulting,3.2774246e-08
cat__fin_closing_date_2024-11-30,0.0
cat__fin_closing_date_2024-06-30,0.0
cat__fin_closing_date_2024-08-31,0.0
cat__fin_closing_date_2024-09-30,0.0
cat__fin_closing_date_2024-10-31,0.0
cat__fin_closing_date_2025-01-31,0.0
cat__payment_terms_L045 Current Month + 45 days,0.0
cat__fin_closing_date_2024-04-30,0.0
cat__payment_terms_L015 Current Month + 15 days,0.0
cat__fin_closing_date_2025-04-30,0.0
cat__fin_closing_date_2025-05-31,0.0
cat__fin_closing_date_2025-06-30,0.0
cat__fin_closing_date_2024-05-31,0.0
cat__payment_terms_LB01 Current Month + 1 month,0.0
cat__fin_closing_date_2025-09-30,0.0
cat__fin_closing_date_2024-01-31,0.0
cat__payment_terms_N000 Net cash,0.0
cat__payment_terms_N00B Prepayment/Payment with order,0.0
cat__fin_closing_date_2023-10-31,0.0
"cat__payment_terms_O045 14 days -1,5%, 45 days",0.0
cat__fin_closing_date_2023-08-31,0.0
cat__incoterms_CFR Costs and freight,0.0
cat__fin_closing_date_2023-05-31,0.0
cat__fin_closing_date_2023-04-30,0.0
cat__incoterms_DAF Delivered to frontier,0.0
cat__fin_closing_date_2023-01-31,0.0
cat__incoterms_DPU Delivered at Place Unloaded,0.0
cat__fin_closing_date_2022-11-30,0.0
cat__fin_closing_date_2022-10-31,0.0
cat__payment_terms_L010 Current Month + 10 days,0.0
cat__contract_commodity_Outsourced GMP Laboratory Analysis,0.0
cat__fin_closing_date_2022-08-31,0.0
cat__fin_financial_level_High financial risk,0.0
cat__fin_Implied_rating - original_Aaa,0.0
num__missingindicator_avg_closing_price,0.0
num__missingindicator_price_volatility_score,0.0
num__missingindicator_price_trend_slope,0.0
num__missingindicator_International_Shipments,0.0
num__missingindicator_Tracking_Tracing,0.0
num__missingindicator_Timeliness,0.0
cat__fin_output_text_Use caution. Mitigation actions required. Please follow risk mitigation actions as communicated by your Risk team. Reach out to your risk representative for further guidance.,0.0
num__missingindicator_fin_implied_rating_ordinal,0.0
cat__fin_output_text_Sourcing exclusion recommended. Mitigation actions required. Please follow risk mitigation actions as communicated by your Risk team. Reach out to your risk representative for further guidance.,0.0
num__missingindicator_market_log_vol_shock_ratio,0.0
cat__contract_status_published,0.0
cat__payment_terms_0001 Payable immediately Due net,0.0
cat__payment_terms_F010 Invoice Date + 10 days,0.0
cat__payment_terms_F014 Invoice Date + 14 days,0.0
cat__payment_terms_F210 Invoice Date + 210 days,0.0
cat__payment_terms_F021 Invoice Date + 21 days,0.0
cat__fin_risk_level_Do not source,0.0
cat__fin_implied_rating_Caa,0.0
cat__payment_terms_F028 Invoice Date + 28 days,0.0
cat__payment_terms_F035 Invoice Date + 35 days,0.0
cat__fin_implied_rating_B,0.0
cat__payment_terms_F042 Invoice Date + 42 days,0.0
cat__payment_terms_F055 Invoice Date + 55 days,0.0
cat__fin_implied_rating_A,0.0
cat__fin_Status_Dissolved (merger or take-over),0.0
cat__payment_terms_F090 Invoice Date + 90 days,0.0
cat__payment_terms_F180 Invoice Date + 180 days,0.0
cat__fin_created_at_utc_2026-03-12 15:07:22.230528+00:00,0.0
cat__fin_created_at_utc_2026-03-05 09:02:26.421112+00:00,0.0
cat__fin_closing_date_2022-09-30,0.0
cat__contract_currency_code_BRL,0.0
cat__contract_currency_code_BDT,0.0
cat__fin_moodys_company_name_Schur Pack Denmark A/S,0.0
cat__fin_moodys_company_name_Stevanato Group Denmark A/S,0.0
cat__fin_moodys_company_name_Steris Corp,0.0
cat__fin_moodys_company_name_Steripack Medical Poland Sp. z o.o.,0.0
cat__fin_moodys_company_name_Sterimed UK Holdings LTD,0.0
cat__fin_moodys_company_name_Sterigenics Denmark A/S,0.0
cat__fin_moodys_company_name_Stena Recycling A/S,0.0
cat__fin_moodys_company_name_Steiert Praezisionsformenbau GmbH,0.0
cat__contract_currency_code_SGD,0.0
cat__fin_moodys_company_name_Solvias AG,0.0
cat__fin_moodys_company_name_Softbox Systems Limited,0.0
cat__contract_type_Confidentiality & Non-Disclosure,0.0
cat__fin_moodys_company_name_SkyNRG B.V.,0.0
cat__fin_moodys_company_name_Sensitech EMEA B.V.,0.0
cat__fin_moodys_company_name_Schoeller-Plast-Enterprise A/S,0.0
cat__fin_moodys_company_name_Stok Emballage K/S,0.0
cat__fin_moodys_company_name_Scantago A/S,0.0
cat__contract_type_Facility Management & Engineering,0.0
cat__fin_moodys_company_name_Sartorius Stedim Biotech GmbH,0.0
cat__fin_moodys_company_name_Sanofi Winthrop Industrie,0.0
cat__fin_moodys_company_name_Saniflex Aktiebolag,0.0
cat__fin_moodys_company_name_STA Pharmaceutical Hong Kong Limited,0.0
cat__contract_type_IT,0.0
cat__contract_type_Medical,0.0
"cat__fin_moodys_company_name_SIBO G. Razvoj in proizvodnja embalaze, d.o.o. v angleskem jeziku: SIBO GROUP Packaging Development and Production LTD",0.0
cat__fin_moodys_company_name_SCHOTT Pharma Schweiz AG,0.0
cat__contract_type_Sales,0.0
cat__fin_moodys_company_name_RKT Rodinger Kunststoff- Technik GmbH,0.0
cat__fin_moodys_company_name_Quality Assistance,0.0
cat__fin_moodys_company_name_Stibo Complete A/S,0.0
cat__fin_moodys_company_name_Suzano S.A.,0.0
num__missingindicator_Earnings_per_share_DKK,0.0
"cat__fin_moodys_company_name_Xi'An Global Printing Co.,Ltd.",0.0
cat__fin_closing_date_2020-12-31,0.0
cat__fin_closing_date_2019-12-31,0.0
cat__fin_closing_date_2019-06-30,0.0
cat__fin_closing_date_2018-12-31,0.0
cat__fin_closing_date_2018-06-30,0.0
cat__fin_closing_date_2017-12-31,0.0
cat__fin_closing_date_2017-06-30,0.0
cat__fin_closing_date_2016-12-31,0.0
cat__fin_closing_date_2015-03-31,0.0
cat__fin_moodys_company_name_eutecma gmbh,0.0
cat__fin_moodys_company_name_Zirq Medical A/S,0.0
cat__contract_currency_code_CLP,0.0
cat__fin_moodys_company_name_Yara Danmark A/S,0.0
"cat__fin_moodys_company_name_West Pharmaceutical Services, Inc.",0.0
cat__contract_currency_code_SAR,0.0
cat__fin_moodys_company_name_West Pharmaceutical Services Deutschland GmbH & Co. KG,0.0
cat__fin_moodys_company_name_Watson-Marlow Flexicon A/S,0.0
cat__contract_currency_code_CNH,0.0
cat__contract_currency_code_IDR,0.0
cat__fin_moodys_company_name_VWR International A/S,0.0
cat__contract_currency_code_JPY,0.0
cat__fin_moodys_company_name_Troy X Investment Holding S.a r.l.,0.0
cat__fin_moodys_company_name_Tosoh Bioscience GmbH,0.0
cat__fin_moodys_company_name_Topp Trykluft A/S,0.0
cat__fin_moodys_company_name_Thermo Fisher Scientific B.V.,0.0
cat__fin_moodys_company_name_Tech Group Europe Limited,0.0
cat__fin_moodys_company_name_TN Rayong CO LTD,0.0
cat__contract_currency_code_NZD,0.0
cat__fin_Implied_rating - original_B1,0.0
num__missingindicator_market_cap_volatility,0.0
num__missingindicator_Price_trends_52 weeks_%,0.0
cat__Code_FRA,0.0
num__fin_flag_short_term_gearing_high,0.0
cat__Code_CHN,0.0
cat__Code_CHE,0.0
cat__Code_BRA,0.0
cat__Code_BEL,0.0
cat__Code_AUT,0.0
cat__Country_United States,0.0
cat__Country_Switzerland,0.0
cat__Country_Sweden,0.0
cat__Country_Norway,0.0
cat__Country_Ireland,0.0
cat__Country_France,0.0
num__fin_flag_long_term_liab_equity_high,0.0
cat__Country_Denmark,0.0
cat__Country_China,0.0
cat__Country_Brazil,0.0
cat__Country_Belgium,0.0
cat__Country_Austria,0.0
num__fin_flag_short_term_liab_equity_high,0.0
cat__company_country_clean_Switzerland,0.0
num__fin_flag_negative_ebit_margin,0.0
cat__company_country_clean_Saudi Arabia,0.0
cat__company_country_clean_Russia,0.0
cat__company_country_clean_Norway,0.0
cat__company_country_clean_Ireland,0.0
cat__company_country_clean_Indonesia,0.0
